shot,shot_position,Cycle time,Clamping force,Peak value plasticizing screw,Transfer volume,Maximum injection pressure,Transfer injection pressure,Injection time,Cushion mass,Dosing time,Cylinder heating zone 1,Cylinder heating zone 2,Cylinder heating zone 3,Cylinder heating zone 4,Cylinder heating zone 5,Nozzle temperature,Mold protection time,Product_Goodness
313,2,20.18800,799.75317,0.41200,28.22081,1973.76050,1654.35278,0.32400,22.66533,3.07000,198.60001,210.10001,220.80000,230.10001,239.80000,45.90000,0.67000,0
314,2,20.18800,799.75317,0.41800,28.20042,1941.80029,1659.11279,0.32400,22.66533,3.06000,198.80000,210.00000,220.80000,230.10001,239.80000,45.90000,0.67200,0
315,2,20.18800,799.93762,0.40800,28.21571,1976.67480,1650.07849,0.32400,22.65514,3.06000,199.10001,209.80000,220.60001,230.10001,239.80000,46.00000,0.66600,1
316,2,20.18800,799.93762,0.40200,28.25139,2016.79504,1648.81567,0.32600,22.65004,3.07400,199.10001,210.00000,220.80000,230.10001,239.80000,46.00000,0.66800,0
317,2,20.18800,799.75317,0.41400,28.21571,1971.52612,1654.35278,0.32800,22.65514,3.07800,199.00000,210.00000,220.60001,230.10001,239.80000,46.00000,0.67000,1
318,2,20.18800,799.75317,0.35000,28.24629,1991.34338,1653.38135,0.32400,22.66023,3.07000,199.10001,209.80000,220.60001,230.10001,239.80000,46.00000,0.66600,0
319,2,20.18800,800.12207,0.47800,28.22590,1998.24060,1646.67847,0.32400,22.65514,3.07800,199.30000,209.80000,220.60001,230.10001,239.80000,46.20000,0.66600,0
320,2,20.18800,799.93762,0.35400,28.20042,2001.54346,1655.42139,0.32600,22.63984,3.06000,199.30000,210.00000,220.60001,230.10001,239.80000,46.20000,0.66800,1
321,2,20.18800,799.93762,0.42200,28.23100,2010.86926,1649.98132,0.32800,22.67552,3.08200,199.30000,209.80000,220.50000,230.10001,239.80000,46.00000,0.66800,1
322,2,20.18800,799.93762,0.35200,28.24629,2003.68066,1648.62134,0.32400,22.67043,3.07000,199.30000,209.60001,220.50000,230.10001,239.80000,46.20000,0.67000,1
323,2,20.19000,800.12207,0.41600,28.25139,2019.80640,1645.90137,0.32800,22.67043,3.05400,199.30000,209.80000,220.50000,230.00000,239.80000,46.20000,0.67200,1
324,2,20.19000,800.12207,0.47400,28.24119,1997.17200,1646.19275,0.32400,22.67043,3.07400,199.30000,209.80000,220.30000,230.00000,239.80000,46.00000,0.66600,0
325,2,20.18800,800.12207,0.40000,28.25139,1980.56042,1649.88416,0.32400,22.65004,3.07400,199.50000,209.60001,220.30000,230.00000,239.80000,46.00000,0.66800,0
326,2,20.18800,799.93762,0.34600,28.23100,2009.12061,1649.10706,0.32600,22.65514,3.06400,199.60001,209.80000,220.30000,230.00000,239.80000,45.70000,0.67200,0
327,2,20.18800,800.12207,0.42200,28.22590,1978.90906,1650.56421,0.32800,22.64494,3.05400,199.50000,209.80000,220.30000,230.00000,239.80000,45.70000,0.66600,1
328,2,20.19000,799.93762,0.35400,28.23100,1990.56628,1647.35852,0.32600,22.65514,3.06000,199.60001,209.60001,220.10001,230.00000,239.80000,45.50000,0.66600,0
329,2,20.18800,799.93762,0.35000,28.23610,1994.84058,1650.95276,0.32400,22.68572,3.06800,199.60001,209.80000,220.30000,230.00000,239.80000,45.40000,0.66800,0
330,2,20.18800,800.12207,0.41600,28.22590,2001.83484,1648.42700,0.32400,22.65514,3.06000,199.60001,210.00000,220.10001,230.00000,239.80000,45.20000,0.66600,0
331,2,20.18800,800.12207,0.35400,28.24119,1997.85205,1652.31274,0.32800,22.66023,3.06400,199.60001,209.80000,220.10001,230.00000,239.80000,45.20000,0.67000,1
332,2,20.19000,800.12207,0.35400,28.22590,1989.40051,1651.53564,0.32600,22.68062,3.05800,199.60001,210.00000,220.10001,230.00000,239.80000,45.00000,0.66600,1
333,2,20.19000,799.93762,0.35000,28.20552,1981.62903,1651.72998,0.32400,22.65514,3.05800,199.60001,210.00000,220.10001,230.00000,239.80000,44.90000,0.67000,1
334,2,20.18800,800.12207,0.40400,28.19532,1977.74329,1659.79285,0.32400,22.65004,3.06000,199.60001,209.80000,220.10001,230.00000,240.00000,44.90000,0.67000,1
335,2,20.18800,800.12207,0.40400,28.22081,1995.22913,1647.84424,0.32400,22.65514,3.06000,199.60001,210.00000,220.10001,230.00000,240.00000,44.70000,0.66400,0
336,2,20.18800,800.30652,0.35400,28.23610,1990.27478,1657.26709,0.32400,22.67043,3.05000,199.60001,210.00000,220.10001,230.00000,239.80000,44.50000,0.67000,1
337,2,20.18800,800.12207,0.34800,28.20552,1974.53760,1654.93567,0.32600,22.65514,3.05600,199.60001,209.80000,220.10001,230.00000,239.80000,44.70000,0.66800,0
338,2,20.19000,800.30652,0.42200,28.21571,1990.66345,1656.29565,0.32600,22.66533,3.06600,199.60001,210.00000,220.10001,230.00000,239.80000,44.50000,0.67000,1
339,2,20.18800,800.12207,0.34600,28.20552,1981.72620,1654.74133,0.32400,22.66023,3.06200,199.60001,210.00000,220.10001,230.00000,239.80000,44.50000,0.66800,0
340,2,20.18800,800.12207,0.40200,28.19532,1978.61768,1652.21570,0.32400,22.67552,3.06400,199.60001,209.80000,220.00000,230.00000,239.80000,44.40000,0.66800,1
341,2,20.18800,799.93762,0.40400,28.19532,2000.66919,1651.53564,0.32400,22.65514,3.06800,199.80000,209.80000,220.00000,230.00000,239.80000,44.40000,0.66400,0
342,2,20.18800,800.12207,0.35600,28.20042,2006.40063,1653.08997,0.32800,22.67043,3.07600,199.60001,210.10001,220.10001,229.80000,239.80000,44.20000,0.66600,0
343,2,20.18800,799.75317,0.35400,28.22081,1977.54907,1652.31274,0.32400,22.63984,3.07600,199.60001,210.00000,220.00000,229.80000,240.00000,44.20000,0.67000,0
344,2,20.18800,800.12207,0.35200,28.23610,1989.69202,1646.38708,0.32600,22.63475,3.06200,199.60001,209.80000,220.00000,229.80000,239.80000,44.20000,0.67000,1
345,2,20.18800,800.30652,0.35400,28.23610,1988.62341,1656.58716,0.32400,22.66533,3.06400,199.80000,210.10001,220.10001,229.80000,239.80000,44.00000,0.66800,1
346,2,20.18800,800.49097,0.41800,28.21061,1983.28052,1654.44995,0.32600,22.66533,3.07400,199.80000,210.00000,220.00000,229.80000,239.80000,44.00000,0.66400,0
347,2,20.18800,800.12207,0.40000,28.22081,1967.34900,1658.91858,0.32600,22.66023,3.06800,199.80000,209.80000,219.80000,229.80000,239.80000,43.90000,0.67000,1
348,2,20.18800,800.49097,0.40600,28.23610,2001.15491,1655.90710,0.32400,22.67043,3.07800,199.80000,210.00000,220.00000,230.00000,240.00000,43.70000,0.67000,1
349,2,20.18800,800.30652,0.41200,28.20042,1956.85754,1654.35278,0.32400,22.64494,3.06400,199.80000,210.10001,220.00000,230.00000,240.00000,43.50000,0.66600,1
350,2,20.18800,800.12207,0.34400,28.19532,1986.58337,1654.64429,0.32400,22.65004,3.06600,199.80000,210.00000,219.80000,230.00000,240.00000,43.50000,0.66800,1
351,2,20.18800,800.12207,0.35400,28.23100,1988.81763,1648.71851,0.32800,22.66533,3.07200,200.00000,210.00000,219.80000,230.00000,239.80000,43.50000,0.66800,1
352,2,20.18800,800.12207,0.34800,28.20042,1972.59473,1649.68994,0.32400,22.63475,3.05600,199.80000,210.10001,220.00000,230.00000,239.80000,43.40000,0.66800,1
353,2,20.18800,800.30652,0.35400,28.20042,1993.67480,1653.86707,0.32400,22.64494,3.07000,199.80000,210.00000,220.00000,230.00000,239.80000,43.40000,0.67200,1
354,2,20.18800,800.30652,0.42000,28.19532,1980.75476,1653.76990,0.32600,22.63984,3.06000,200.00000,209.80000,219.80000,230.00000,240.00000,43.40000,0.67000,1
355,2,20.18800,800.49097,0.47600,28.24629,1997.17200,1656.68420,0.32400,22.66533,3.05600,199.80000,210.10001,220.10001,230.00000,240.00000,43.20000,0.67000,1
356,2,20.18800,800.30652,0.40400,28.20552,1987.06909,1656.87854,0.32800,22.65514,3.06800,199.80000,210.00000,220.00000,230.00000,240.00000,43.20000,0.66800,0
357,2,20.18800,800.30652,0.35600,28.24119,1991.53772,1654.54712,0.32600,22.64494,3.06400,200.00000,209.80000,219.80000,230.00000,239.80000,43.20000,0.66800,1
358,2,20.18800,800.30652,0.40600,28.23100,1988.52625,1650.95276,0.32400,22.63984,3.05800,200.00000,210.10001,220.10001,229.80000,239.80000,43.20000,0.66800,0
359,2,20.18800,800.49097,0.40000,28.19532,1970.74902,1646.96985,0.32600,22.66533,3.06400,199.80000,210.10001,220.00000,229.80000,239.80000,43.20000,0.66800,0
360,2,20.18800,800.49097,0.36000,28.21571,1982.11475,1653.96423,0.32800,22.63984,3.07600,200.00000,209.80000,220.00000,229.80000,239.80000,43.20000,0.67200,1
361,2,20.19000,800.49097,0.35000,28.22081,1971.13757,1653.96423,0.32400,22.66023,3.07000,200.00000,210.10001,220.10001,230.00000,239.80000,43.20000,0.67200,0
362,2,20.18800,800.49097,0.34600,28.22590,1980.56042,1652.02136,0.32600,22.64494,3.05200,200.00000,210.10001,220.10001,230.00000,239.80000,43.20000,0.66600,1
363,2,20.18800,800.30652,0.35600,28.24629,2010.48071,1649.49561,0.32600,22.64494,3.07000,200.00000,210.00000,220.00000,230.00000,239.80000,43.20000,0.66800,0
364,2,20.18800,800.30652,0.40400,28.22590,2003.77771,1647.74707,0.32600,22.64494,3.07000,200.10001,210.10001,220.00000,230.00000,239.80000,43.20000,0.67000,1
365,2,20.18800,800.49097,0.35400,28.22590,1992.80054,1646.19275,0.32600,22.65004,3.05400,200.10001,210.10001,220.10001,230.00000,240.00000,43.20000,0.66600,1
366,2,20.18800,800.49097,0.35200,28.20042,2016.11499,1646.38708,0.32400,22.65514,3.06800,200.10001,210.10001,220.00000,230.00000,240.00000,43.50000,0.66600,1
367,2,20.18800,800.12207,0.42200,28.23610,2010.38354,1643.27844,0.32600,22.63475,3.06800,200.10001,209.80000,220.00000,230.00000,239.80000,43.50000,0.67000,0
368,2,20.18800,800.30652,0.41000,28.24629,1998.92065,1645.90137,0.32400,22.61436,3.06400,200.10001,210.10001,220.10001,230.00000,239.80000,43.50000,0.66400,1
369,2,20.18800,800.30652,0.40800,28.22081,2014.56067,1641.72412,0.32800,22.65004,3.06800,200.10001,210.10001,220.10001,230.00000,239.80000,43.50000,0.66800,1
370,2,20.18800,800.49097,0.42600,28.24119,2011.64636,1644.83276,0.32600,22.65514,3.05200,200.10001,210.00000,220.00000,230.00000,239.80000,43.70000,0.67000,1
371,2,20.18800,800.49097,0.35200,28.25139,2001.25208,1648.91272,0.32400,22.63984,3.07000,200.10001,210.10001,220.10001,230.00000,239.80000,43.90000,0.67000,1
372,2,20.18800,800.30652,0.40000,28.20552,1977.06335,1650.66138,0.32800,22.64494,3.06800,200.10001,210.10001,220.10001,230.00000,239.80000,43.90000,0.66800,0
373,2,20.18800,800.49097,0.35400,28.25139,1998.33777,1649.78711,0.32400,22.65004,3.06000,200.00000,210.00000,220.00000,230.00000,239.80000,44.00000,0.66600,1
374,2,20.18800,800.49097,0.40600,28.21571,2019.41785,1648.03845,0.32600,22.65514,3.06200,200.10001,210.10001,220.10001,230.00000,239.80000,44.00000,0.67000,1
375,2,20.18800,800.49097,0.40200,28.23100,1992.80054,1649.49561,0.32600,22.64494,3.05600,200.10001,210.10001,220.00000,229.80000,239.80000,44.20000,0.67000,1
376,2,20.18800,800.67542,0.42200,28.22081,1994.93774,1650.07849,0.32600,22.66533,3.06800,200.10001,209.80000,220.00000,229.80000,239.80000,44.20000,0.67200,1
377,2,20.18800,800.30652,0.35600,28.24629,1993.48059,1648.81567,0.32400,22.65514,3.05400,200.10001,210.00000,220.10001,229.80000,239.80000,44.40000,0.66800,1
378,2,20.18800,800.30652,0.34800,28.20552,1997.75488,1645.02698,0.32600,22.65004,3.05800,200.10001,210.10001,220.00000,229.80000,239.80000,44.50000,0.67000,0
379,2,20.18800,800.49097,0.41800,28.24119,2006.01208,1649.10706,0.32400,22.63984,3.06000,200.10001,210.00000,220.00000,230.00000,239.80000,44.50000,0.66800,1
380,2,20.18800,800.30652,0.35400,28.19532,2017.28076,1645.02698,0.32600,22.62965,3.08200,200.10001,210.00000,220.00000,230.00000,239.80000,44.70000,0.67000,1
381,2,20.18800,800.49097,0.35800,28.20042,1987.36047,1643.66699,0.32600,22.62965,3.06600,200.10001,210.10001,220.00000,230.00000,239.80000,44.70000,0.67000,1
382,2,20.18800,800.67542,0.42000,28.21061,1997.26917,1644.34705,0.32800,22.65514,3.05000,200.10001,210.00000,220.00000,230.00000,240.00000,44.70000,0.66800,1
383,2,20.18800,800.30652,0.35200,28.24119,1997.07483,1649.39844,0.32600,22.64494,3.05400,200.10001,210.10001,220.10001,230.00000,240.00000,45.00000,0.67000,1
384,2,20.18800,800.49097,1.53000,28.23610,1993.09204,1648.91272,0.32800,22.65514,3.05400,200.10001,210.10001,220.00000,230.00000,239.80000,45.00000,0.66800,1
385,2,20.18800,800.49097,0.35400,28.23100,2004.45776,1648.42700,0.32400,22.67043,3.04400,200.00000,210.00000,220.00000,230.00000,239.80000,45.20000,0.67000,1
386,2,20.18800,800.30652,0.35600,28.25139,1994.35486,1647.64990,0.32600,22.65004,3.05600,200.00000,210.10001,220.10001,230.00000,239.80000,45.20000,0.66800,1
387,2,20.18800,800.30652,0.35600,28.20042,2009.31494,1644.44421,0.32600,22.63984,3.05600,200.00000,210.10001,220.10001,230.00000,239.80000,45.20000,0.67000,1
388,2,20.18800,800.30652,0.35800,28.20552,1983.76624,1645.70703,0.32800,22.67552,3.07000,199.80000,209.80000,220.10001,230.00000,239.80000,45.20000,0.67200,1
389,2,20.18800,800.30652,0.35400,28.23610,2002.22351,1642.69556,0.32400,22.66023,3.06000,200.00000,210.10001,220.10001,230.00000,239.80000,45.20000,0.67000,1
390,2,20.19000,800.30652,0.35200,28.24629,1975.21765,1652.70142,0.32600,22.63475,3.06000,200.00000,210.10001,220.00000,230.00000,239.80000,45.40000,0.66800,1
391,2,20.18800,800.49097,0.41600,28.24629,2000.28064,1644.24988,0.32400,22.65514,3.06000,199.80000,209.80000,220.00000,229.80000,240.00000,45.40000,0.67000,1
392,2,20.18800,800.49097,0.40000,28.21061,2005.33203,1650.36987,0.32400,22.64494,3.05800,200.00000,210.00000,220.00000,230.00000,240.00000,45.50000,0.67000,1
393,2,20.18800,800.30652,0.40000,28.20552,2009.31494,1645.99841,0.32800,22.65004,3.06800,200.00000,210.00000,220.00000,229.80000,239.80000,45.50000,0.66800,1
394,2,20.18800,800.30652,0.35800,28.21061,2002.51489,1643.47278,0.32400,22.65004,3.06000,199.80000,209.80000,220.00000,230.00000,239.80000,45.50000,0.67000,1
395,2,20.18800,800.49097,0.35200,28.25139,1972.10901,1644.05554,0.32400,22.65514,3.06000,200.00000,210.00000,220.00000,230.00000,239.80000,45.40000,0.66800,1
396,2,20.18800,800.49097,0.40600,28.25139,1969.00037,1646.58130,0.32400,22.66023,3.06400,200.00000,210.00000,220.00000,230.00000,239.80000,45.50000,0.67000,0
397,2,20.18800,800.67542,0.42800,28.21571,2008.63489,1645.51270,0.32800,22.63475,3.04800,200.00000,209.80000,220.00000,230.00000,239.80000,45.20000,0.67000,1
398,2,20.18800,800.30652,0.34600,28.23610,1993.38342,1648.91272,0.32400,22.67552,3.06400,200.00000,210.00000,220.00000,230.00000,239.80000,45.20000,0.66200,0
399,2,20.18800,800.49097,0.34400,28.23610,2003.48633,1646.87280,0.32400,22.65514,3.05600,199.80000,210.10001,220.00000,230.00000,239.80000,45.20000,0.66800,1
400,2,20.18800,800.30652,0.35400,28.25139,2000.96057,1648.71851,0.32800,22.67043,3.05600,199.80000,209.80000,220.00000,230.00000,239.80000,45.20000,0.66800,1
401,2,20.18800,800.30652,0.35400,28.25139,1994.25769,1643.76416,0.32600,22.65004,3.04600,199.80000,210.10001,220.10001,230.00000,239.80000,45.20000,0.66600,1
402,2,20.18800,800.49097,0.42000,28.25139,2007.56641,1642.88989,0.32600,22.66023,3.05200,199.80000,210.10001,220.00000,230.00000,239.80000,45.00000,0.66800,0
403,2,20.18800,800.67542,0.47200,28.19532,2019.70935,1641.33557,0.32600,22.63984,3.07800,199.80000,209.80000,219.80000,230.00000,240.00000,44.90000,0.67200,1
404,2,20.18800,800.30652,0.34600,28.22081,2009.02356,1645.80420,0.32400,22.63984,3.06000,199.80000,210.00000,220.00000,230.00000,240.00000,44.70000,0.67200,1
405,2,20.18800,800.30652,0.40200,28.21061,2014.75500,1647.55273,0.32400,22.67043,3.05200,199.80000,210.10001,220.00000,230.00000,240.00000,44.70000,0.67000,1
406,2,20.18800,800.67542,0.40800,28.24629,1997.36633,1648.03845,0.32800,22.63984,3.06200,199.80000,209.80000,220.00000,230.00000,240.00000,44.50000,0.67000,0
407,2,20.18800,800.49097,0.42000,28.21061,2015.92065,1645.99841,0.32400,22.65004,3.06200,199.80000,210.00000,220.00000,229.80000,239.80000,44.50000,0.66600,0
408,2,20.18800,800.49097,0.40600,28.19532,2004.94348,1646.67847,0.32600,22.63475,3.05800,199.60001,210.00000,220.00000,230.00000,239.80000,44.50000,0.67400,1
409,2,20.18800,800.49097,0.42200,28.25139,1977.93762,1645.70703,0.32800,22.65004,3.05200,199.80000,209.80000,219.80000,230.00000,239.80000,44.50000,0.67000,1
410,2,20.18800,800.67542,0.41800,28.25139,1989.78906,1650.75854,0.32600,22.65004,3.05000,199.80000,210.00000,220.10001,230.00000,239.80000,44.40000,0.66600,0
411,2,20.18800,800.67542,0.35000,28.21061,2017.28076,1648.13562,0.32600,22.65514,3.06200,199.60001,210.00000,220.00000,230.00000,239.80000,44.20000,0.66400,0
412,2,20.18800,800.49097,0.35800,28.21571,1982.01758,1652.21570,0.32600,22.65004,3.06200,199.80000,209.80000,220.00000,230.00000,239.80000,44.20000,0.66800,1
413,2,20.18800,800.67542,0.35600,28.21571,2014.26929,1649.59277,0.32600,22.65004,3.05200,199.80000,210.10001,220.10001,230.00000,239.80000,44.00000,0.66800,0
414,2,20.18800,800.49097,0.47600,28.20552,2005.13782,1646.38708,0.32600,22.63984,3.06200,199.80000,210.10001,220.00000,230.00000,239.80000,44.00000,0.66800,1
415,2,20.18800,800.49097,0.35600,28.23100,2003.09778,1646.38708,0.32600,22.62456,3.07200,199.80000,209.80000,220.00000,230.00000,239.80000,44.00000,0.66800,1
416,2,20.18800,800.67542,0.40000,28.22590,2006.69202,1647.94128,0.32400,22.63475,3.06600,199.80000,210.00000,220.00000,230.00000,239.80000,43.90000,0.66800,0
417,2,20.18800,800.85986,0.41000,28.22081,2000.28064,1644.92993,0.32400,22.65514,3.06600,199.80000,210.10001,220.10001,230.00000,240.00000,43.70000,0.67200,1
418,2,20.18800,800.49097,0.35600,28.24119,1998.82349,1643.27844,0.32800,22.63475,3.05200,199.80000,209.80000,220.00000,230.00000,240.00000,43.70000,0.67000,1
419,2,20.18800,800.49097,0.35200,28.23100,1998.72632,1642.40417,0.32400,22.63984,3.05600,199.80000,210.00000,220.00000,230.00000,239.80000,43.50000,0.67000,1
420,2,20.18800,800.49097,0.35800,28.21061,2008.92639,1646.38708,0.32600,22.64494,3.06000,199.80000,210.10001,220.00000,230.00000,239.80000,43.20000,0.67000,1
421,2,20.18800,800.67542,0.40000,28.21061,1988.13770,1646.48413,0.32600,22.65004,3.05400,199.60001,209.80000,220.00000,230.00000,239.80000,43.20000,0.66800,0
422,2,20.18800,800.67542,0.35000,28.21061,2006.30347,1645.99841,0.32600,22.67043,3.05400,199.80000,210.00000,220.00000,230.00000,239.80000,43.20000,0.66800,0
423,2,20.18800,800.49097,0.52400,28.21571,2021.65210,1647.94128,0.32600,22.66023,3.05000,199.60001,210.00000,220.00000,230.00000,239.80000,43.20000,0.66600,0
424,2,20.18800,800.49097,0.35200,28.20552,1994.45203,1648.81567,0.32600,22.64494,3.05200,199.60001,209.80000,219.80000,230.00000,239.80000,43.20000,0.66800,1
425,2,20.18800,800.49097,0.35800,28.21061,2021.94360,1647.35852,0.32600,22.64494,3.05800,199.60001,210.10001,220.00000,230.00000,239.80000,43.00000,0.67200,0
426,2,20.18800,800.67542,0.35400,28.25139,1994.06348,1648.52417,0.32600,22.66023,3.06000,199.60001,210.10001,219.80000,230.00000,239.80000,43.00000,0.66800,0
427,2,20.18800,800.49097,0.35800,28.22590,2008.63489,1646.28992,0.32800,22.65004,3.07000,199.80000,209.80000,219.80000,230.00000,240.00000,42.90000,0.66400,1
428,2,20.18800,800.49097,0.35200,28.21571,1999.40637,1645.51270,0.32400,22.63984,3.06800,199.80000,210.00000,219.80000,230.00000,239.80000,42.70000,0.66800,1
429,2,20.18800,800.67542,0.35400,28.19532,2000.08630,1650.36987,0.32600,22.65514,3.06000,199.80000,210.10001,220.00000,230.00000,240.00000,42.90000,0.66800,1
430,2,20.18800,800.67542,0.34600,28.23610,1995.52063,1650.56421,0.32600,22.64494,3.06600,199.80000,210.00000,220.00000,230.00000,240.00000,42.90000,0.66800,1
431,2,20.18800,800.49097,0.40000,28.24629,1979.00623,1645.41565,0.32600,22.62965,3.06400,199.80000,210.00000,220.00000,230.00000,239.80000,42.90000,0.66800,1
432,2,20.18800,800.67542,0.52800,28.25139,2007.17773,1649.88416,0.32600,22.66533,3.06000,199.80000,210.10001,220.00000,230.00000,239.80000,43.00000,0.66800,1
433,2,20.18800,800.67542,0.35600,28.22590,2027.96643,1649.10706,0.32600,22.66533,3.05600,199.80000,210.00000,220.00000,230.00000,239.80000,43.00000,0.67200,1
434,2,20.18800,800.85986,0.42000,28.21571,2006.88635,1643.66699,0.32400,22.63475,3.06600,200.10001,209.80000,220.00000,230.00000,239.80000,43.20000,0.67000,1
435,2,20.18800,800.67542,0.40600,28.25139,2012.71497,1639.29553,0.32600,22.65004,3.06200,200.00000,210.10001,220.10001,230.00000,239.80000,43.20000,0.67000,1
436,2,20.18800,800.85986,0.42000,28.20042,2023.59497,1643.47278,0.32400,22.65514,3.05600,199.80000,210.00000,220.00000,230.00000,239.80000,43.20000,0.67000,1
437,2,20.18800,800.49097,0.40000,28.24119,2004.36060,1645.41565,0.32400,22.65004,3.05600,200.00000,209.80000,220.00000,230.00000,239.80000,43.40000,0.67200,0
438,2,20.18800,800.67542,0.47600,28.20042,1998.72632,1650.95276,0.32400,22.66023,3.07000,200.00000,210.10001,220.10001,230.00000,239.80000,43.50000,0.67200,1
439,2,20.18800,800.67542,0.40200,28.20042,1993.18909,1647.64990,0.32600,22.63984,3.07200,200.10001,210.10001,220.10001,230.00000,239.80000,43.50000,0.66200,0
440,2,20.18800,800.49097,0.40400,28.20042,2010.57776,1644.05554,0.32600,22.63984,3.06400,200.10001,209.80000,220.00000,230.00000,239.80000,43.70000,0.67000,1
441,2,20.18800,800.67542,0.41600,28.23100,2006.20630,1643.86133,0.32400,22.65514,3.07400,200.10001,210.00000,220.10001,230.00000,239.80000,43.70000,0.66600,1
442,2,20.18800,800.49097,0.35600,28.24119,2036.22363,1640.84985,0.32600,22.65004,3.06200,200.10001,210.10001,220.10001,230.00000,239.80000,43.70000,0.67000,1
443,2,20.18800,800.67542,0.40200,28.20552,1988.42908,1641.91846,0.32800,22.64494,3.05800,200.10001,210.00000,220.10001,230.00000,239.80000,43.90000,0.67000,1
444,2,20.18800,800.67542,0.36000,28.21061,2001.93201,1641.14136,0.32800,22.67552,3.06600,200.10001,210.10001,220.10001,230.00000,239.80000,44.00000,0.66600,1
445,2,20.18800,800.85986,0.35600,28.19532,2031.26941,1644.34705,0.32600,22.66533,3.05400,200.00000,210.10001,220.10001,230.00000,239.80000,44.00000,0.66800,1
446,2,20.18800,800.67542,0.41000,28.23100,2016.69788,1648.71851,0.32400,22.66023,3.05400,200.10001,210.00000,220.10001,230.00000,239.80000,44.00000,0.66800,0
447,2,20.18800,800.67542,0.35800,28.19532,2019.51501,1643.18127,0.32600,22.63475,3.05400,200.10001,210.10001,220.10001,230.00000,239.80000,44.20000,0.67000,1
448,2,20.18800,800.67542,0.35600,28.24119,2024.08069,1646.09558,0.32400,22.65514,3.05200,200.10001,210.10001,220.10001,230.00000,239.80000,44.20000,0.66600,0
449,2,20.18800,800.30652,0.34800,28.22590,1978.13196,1648.71851,0.32600,22.63984,3.06800,200.10001,210.00000,220.10001,230.00000,239.80000,44.40000,0.66600,1
450,2,20.18800,800.49097,0.42000,28.24119,2009.41211,1642.01563,0.32400,22.64494,3.06200,200.30000,210.10001,220.10001,230.00000,239.80000,44.50000,0.67200,1
451,2,20.18800,800.30652,0.35200,28.23100,2021.45789,1641.23840,0.32600,22.65004,3.05600,200.10001,210.10001,220.10001,230.00000,239.80000,44.50000,0.66800,1
452,2,20.18800,800.67542,1.46800,28.20042,2029.71509,1646.96985,0.32800,22.66023,3.06800,200.10001,210.00000,220.10001,230.00000,239.80000,44.70000,0.66800,1
453,2,20.18800,800.67542,0.41800,28.25139,2031.36646,1642.20984,0.32400,22.63475,3.06000,200.10001,210.00000,220.10001,230.00000,239.80000,44.70000,0.67000,1
454,2,20.18800,800.49097,0.35600,28.21061,2013.78357,1642.01563,0.32400,22.66023,3.06000,200.10001,210.10001,220.10001,230.00000,239.80000,45.00000,0.66800,1
455,2,20.18800,800.49097,0.35600,28.20042,2007.27490,1648.13562,0.32600,22.64494,3.05000,200.10001,210.00000,220.10001,229.80000,239.80000,45.00000,0.66800,0
456,2,20.18800,800.49097,0.35400,28.24119,2032.92078,1641.82129,0.32400,22.65004,3.05200,200.10001,210.00000,220.10001,230.00000,239.80000,45.00000,0.67000,1
457,2,20.18800,800.49097,0.35600,28.23100,2017.86353,1641.91846,0.32800,22.65514,3.06400,200.00000,210.10001,220.00000,230.00000,239.80000,45.20000,0.66800,1
458,2,20.18800,800.49097,0.35600,28.23610,2016.50354,1645.70703,0.32600,22.65514,3.05600,200.00000,209.80000,220.00000,230.00000,239.80000,45.20000,0.66800,1
459,2,20.18800,800.67542,0.40400,28.24119,2013.10352,1639.68420,0.32600,22.65004,3.04200,200.10001,210.10001,220.10001,230.00000,239.80000,45.20000,0.67000,1
460,2,20.18800,800.67542,0.40600,28.24119,2024.76074,1646.96985,0.32600,22.65514,3.05400,200.10001,210.00000,220.00000,230.00000,239.80000,45.40000,0.66800,1
461,2,20.18800,800.49097,0.40800,28.20552,2025.53784,1645.22131,0.32600,22.65004,3.04400,200.10001,209.80000,220.00000,230.00000,239.80000,45.50000,0.67000,1
462,2,20.18800,800.49097,0.40400,28.19532,2023.98364,1644.63843,0.32400,22.65514,3.05600,200.10001,210.10001,220.10001,230.00000,239.80000,45.50000,0.66800,1
463,2,20.18800,800.30652,0.35800,28.23100,2009.70349,1647.74707,0.32800,22.65514,3.05600,200.10001,210.00000,220.10001,230.00000,239.80000,45.70000,0.66800,1
464,2,20.19000,800.49097,0.42000,28.23610,2003.77771,1645.90137,0.32600,22.63984,3.05400,200.10001,210.00000,220.10001,230.00000,239.80000,45.50000,0.67000,1
465,2,20.18800,800.49097,0.35200,28.21571,1989.20630,1650.56421,0.32600,22.65514,3.05000,200.00000,210.10001,220.10001,230.00000,239.80000,45.70000,0.66800,1
466,2,20.18800,800.67542,0.42000,28.21571,2000.47485,1641.04419,0.32400,22.67043,3.05200,199.80000,210.00000,220.10001,230.00000,239.80000,45.70000,0.66800,1
467,2,20.19000,800.49097,0.40000,28.22081,2025.82935,1647.74707,0.32400,22.67552,3.05400,200.00000,210.00000,220.10001,230.00000,239.80000,45.90000,0.66800,1
468,2,20.18800,800.49097,0.42000,28.24119,1991.92627,1645.41565,0.32600,22.65004,3.04800,199.80000,210.10001,220.10001,229.80000,239.80000,45.90000,0.66800,1
469,2,20.18800,800.67542,1.55800,28.21061,2007.37207,1649.30139,0.32600,22.66023,3.06200,199.80000,209.80000,220.00000,229.80000,239.80000,46.00000,0.66800,1
